   0.7000000       0.6998378       0.6994991       0.6991517     
   0.6988142       0.6984861       0.6981692       0.6978656     
   0.6975783       0.6973097       0.6970621       0.6968372     
   0.6966357       0.6964578       0.6963030       0.6961704     
   0.6960589       0.6959674       0.6958947       0.6958399     
   0.6958027       0.6957829       0.6957809       0.6957974     
   0.6958339       0.6958917       0.6959726       0.6960785     
   0.6962110       0.6963716       0.6965606       0.6967779     
   0.6970220       0.6972899       0.6975774       0.6978788     
   0.6981876       0.6984963       0.6987973       0.6990836     
   0.6993488       0.6995878       0.6997972       0.6999751     
   0.7001215       0.7002373       0.7003248       0.7003872     
   0.7004279       0.7004508       0.7004593       0.7004570     
   0.7004469       0.7004319       0.7004144       0.7003961     
   0.7003787       0.7003636       0.7003515       0.7003434     
   0.7003397       0.7003404       0.7003389    
   0.7000000       0.6998378       0.6994991       0.6991517     
   0.6988142       0.6984861       0.6981692       0.6978656     
   0.6975783       0.6973097       0.6970621       0.6968372     
   0.6966357       0.6964578       0.6963030       0.6961704     
   0.6960589       0.6959674       0.6958947       0.6958399     
   0.6958027       0.6957829       0.6957809       0.6957974     
   0.6958339       0.6958917       0.6959726       0.6960785     
   0.6962110       0.6963716       0.6965606       0.6967779     
   0.6970220       0.6972899       0.6975774       0.6978788     
   0.6981876       0.6984963       0.6987973       0.6990836     
   0.6993488       0.6995878       0.6997972       0.6999751     
   0.7001215       0.7002373       0.7003248       0.7003872     
   0.7004279       0.7004508       0.7004593       0.7004570     
   0.7004469       0.7004319       0.7004144       0.7003961     
   0.7003787       0.7003636       0.7003515       0.7003434     
   0.7003397       0.7003404       0.7003389    
   0.7000000       0.7000757       0.7002342       0.7003972     
   0.7005552       0.7007084       0.7008560       0.7009969     
   0.7011297       0.7012529       0.7013655       0.7014667     
   0.7015561       0.7016337       0.7016996       0.7017542     
   0.7017982       0.7018322       0.7018567       0.7018722     
   0.7018788       0.7018768       0.7018657       0.7018453     
   0.7018150       0.7017739       0.7017213       0.7016560     
   0.7015774       0.7014847       0.7013777       0.7012566     
   0.7011220       0.7009755       0.7008194       0.7006563     
   0.7004898       0.7003235       0.7001613       0.7000069     
   0.6998635       0.6997337       0.6996191       0.6995208     
   0.6994390       0.6993729       0.6993216       0.6992834     
   0.6992565       0.6992392       0.6992295       0.6992258     
   0.6992265       0.6992301       0.6992356       0.6992419     
   0.6992481       0.6992539       0.6992584       0.6992616     
   0.6992630       0.6992628       0.6992633    
   0.7000000       0.7003080       0.7009538       0.7016192     
   0.7022660       0.7028955       0.7035050       0.7040895     
   0.7046432       0.7051607       0.7056370       0.7060688     
   0.7064539       0.7067918       0.7070831       0.7073296     
   0.7075332       0.7076963       0.7078211       0.7079092     
   0.7079616       0.7079784       0.7079589       0.7079013     
   0.7078032       0.7076613       0.7074722       0.7072321     
   0.7069378       0.7065866       0.7061776       0.7057115     
   0.7051918       0.7046246       0.7040190       0.7033866     
   0.7027414       0.7020984       0.7014730       0.7008798     
   0.7003312       0.6998372       0.6994045       0.6990363     
   0.6987328       0.6984913       0.6983071       0.6981738     
   0.6980841       0.6980308       0.6980063       0.6980039     
   0.6980174       0.6980413       0.6980709       0.6981027     
   0.6981332       0.6981603       0.6981819       0.6981966     
   0.6982035       0.6982021       0.6982049    
   0.7000000       0.7005304       0.7016435       0.7027943     
   0.7039196       0.7050224       0.7060983       0.7071381     
   0.7081310       0.7090656       0.7099320       0.7107225     
   0.7114322       0.7120588       0.7126024       0.7130650     
   0.7134501       0.7137610       0.7140016       0.7141745     
   0.7142813       0.7143219       0.7142949       0.7141971     
   0.7140238       0.7137693       0.7134271       0.7129908     
