    0.000000      -4.3794204E-02  -4.9252886E-02  -4.8255384E-02 
  -4.7247954E-02  -4.6060618E-02  -4.4656888E-02  -4.3070890E-02 
  -4.1338153E-02  -3.9492715E-02  -3.7566535E-02  -3.5588428E-02 
  -3.3583131E-02  -3.1570580E-02  -2.9565534E-02  -2.7577495E-02 
  -2.5610944E-02  -2.3665795E-02  -2.1738062E-02  -1.9820642E-02 
  -1.7904202E-02  -1.5978334E-02  -1.4033488E-02  -1.2061113E-02 
  -1.0054299E-02  -8.0087436E-03  -5.9236600E-03  -3.8025973E-03 
  -1.6541232E-03   5.0771359E-04   2.6633197E-03   4.7876299E-03 
   6.8508508E-03   8.8196751E-03   1.0658940E-02   1.2333663E-02 
   1.3811337E-02   1.5064076E-02   1.6070586E-02   1.6817652E-02 
   1.7300894E-02   1.7524803E-02   1.7502002E-02   1.7251961E-02 
   1.6799271E-02   1.6171759E-02   1.5398618E-02   1.4508744E-02 
   1.3529375E-02   1.2485088E-02   1.1397150E-02   1.0283201E-02 
   9.1571836E-03   8.0294888E-03   6.9072177E-03   5.7945363E-03 
   4.6930527E-03   3.6022116E-03   2.5196667E-03   1.4416409E-03 
   3.6327651E-04  -7.2129496E-04  -7.2129496E-04
    0.000000      -4.4025023E-02  -4.9514189E-02  -4.8518874E-02 
  -4.7515433E-02  -4.6331894E-02  -4.4930350E-02  -4.3344103E-02 
  -4.1608088E-02  -3.9756030E-02  -3.7819821E-02  -3.5828438E-02 
  -3.3806920E-02  -3.1775605E-02  -2.9749677E-02  -2.7739048E-02 
  -2.5748549E-02  -2.3778383E-02  -2.1824770E-02  -1.9880751E-02 
  -1.7937083E-02  -1.5983423E-02  -1.4010292E-02  -1.2009241E-02 
  -9.9735139E-03  -7.8990366E-03  -5.7853512E-03  -3.6364528E-03 
  -1.4614746E-03   7.2486134E-04   2.9021048E-03   5.0443634E-03 
   7.1210605E-03   9.0982011E-03   1.0940125E-02   1.2611625E-02 
   1.4080247E-02   1.5318543E-02   1.6305998E-02   1.7030427E-02 
   1.7488640E-02   1.7686356E-02   1.7637378E-02   1.7362196E-02 
   1.6886218E-02   1.6237834E-02   1.5446580E-02   1.4541469E-02 
   1.3549686E-02   1.2495630E-02   1.1400308E-02   1.0281053E-02 
   9.1514988E-03   8.0217281E-03   6.8985671E-03   5.7859323E-03 
   4.6852226E-03   3.5957014E-03   2.5148725E-03   1.4388276E-03 
   3.6257942E-04  -7.1991084E-04  -7.1991084E-04
    0.000000      -4.3909613E-02  -4.9383540E-02  -4.8387129E-02 
  -4.7381692E-02  -4.6196256E-02  -4.4793617E-02  -4.3207496E-02 
  -4.1473120E-02  -3.9624374E-02  -3.7693176E-02  -3.5708435E-02 
  -3.3695027E-02  -3.1673092E-02  -2.9657606E-02  -2.7658271E-02 
  -2.5679747E-02  -2.3722090E-02  -2.1781415E-02  -1.9850697E-02 
  -1.7920641E-02  -1.5980879E-02  -1.4021890E-02  -1.2035176E-02 
