   0.7000000       0.6998689       0.6994858       0.6990618     
   0.6987933       0.6985682       0.6982875       0.6979740     
   0.6976625       0.6973360       0.6970719       0.6969063     
   0.6966972       0.6964880       0.6963534       0.6962702     
   0.6961507       0.6960525       0.6960783       0.6960360     
   0.6959181       0.6959419       0.6959962       0.6959763     
   0.6959955       0.6960928       0.6962151       0.6963339     
   0.6964761       0.6966350       0.6968180       0.6970353     
   0.6972981       0.6975825       0.6978652       0.6981723     
   0.6984943       0.6988061       0.6991073       0.6993956     
   0.6996748       0.6999128       0.7001078       0.7003068     
   0.7004627       0.7005714       0.7006799       0.7007439     
   0.7007765       0.7007987       0.7008039       0.7008144     
   0.7008137       0.7007984       0.7007791       0.7007627     
   0.7007484       0.7007322       0.7007225       0.7007167     
   0.7007143       0.7007148       0.7007139    
   0.7000000       0.6998689       0.6994858       0.6990618     
   0.6987933       0.6985682       0.6982875       0.6979740     
   0.6976625       0.6973360       0.6970719       0.6969063     
   0.6966972       0.6964880       0.6963534       0.6962702     
   0.6961507       0.6960525       0.6960783       0.6960360     
   0.6959181       0.6959419       0.6959962       0.6959763     
   0.6959955       0.6960928       0.6962151       0.6963339     
   0.6964761       0.6966350       0.6968180       0.6970353     
   0.6972981       0.6975825       0.6978652       0.6981723     
   0.6984943       0.6988061       0.6991073       0.6993956     
   0.6996748       0.6999128       0.7001078       0.7003068     
   0.7004627       0.7005714       0.7006799       0.7007439     
   0.7007765       0.7007987       0.7008039       0.7008144     
   0.7008137       0.7007984       0.7007791       0.7007627     
   0.7007484       0.7007322       0.7007225       0.7007167     
   0.7007143       0.7007148       0.7007139    
   0.7000000       0.7000666       0.7002603       0.7004750     
   0.7006115       0.7007264       0.7008684       0.7010262     
   0.7011846       0.7013504       0.7014837       0.7015677     
   0.7016737       0.7017789       0.7018473       0.7018902     
   0.7019514       0.7020004       0.7019873       0.7020095     
   0.7020687       0.7020568       0.7020292       0.7020387     
   0.7020288       0.7019796       0.7019178       0.7018580     
   0.7017860       0.7017055       0.7016125       0.7015023     
   0.7013692       0.7012253       0.7010818       0.7009261     
   0.7007630       0.7006050       0.7004523       0.7003065     
   0.7001649       0.7000440       0.6999453       0.6998446     
   0.6997655       0.6997104       0.6996557       0.6996231     
   0.6996064       0.6995953       0.6995926       0.6995872     
   0.6995877       0.6995955       0.6996051       0.6996135     
   0.6996207       0.6996289       0.6996339       0.6996368     
   0.6996380       0.6996377       0.6996382    
   0.7000000       0.7003250       0.7009860       0.7016483     
   0.7023214       0.7029856       0.7036194       0.7041919     
   0.7047220       0.7052503       0.7057218       0.7061848     
   0.7066332       0.7069787       0.7072564       0.7074955     
   0.7076814       0.7078441       0.7079939       0.7080854     
   0.7081361       0.7081634       0.7081329       0.7080730     
   0.7079841       0.7078434       0.7076566       0.7074233     
   0.7071412       0.7067996       0.7063933       0.7059298     
   0.7054217       0.7048627       0.7042614       0.7036363     
   0.7029958       0.7023517       0.7017286       0.7011424     
   0.7006133       0.7001496       0.6997165       0.6993549     
   0.6990600       0.6988150       0.6986412       0.6985219     
   0.6984406       0.6983923       0.6983662       0.6983635     
   0.6983867       0.6984124       0.6984410       0.6984782     
   0.6985129       0.6985392       0.6985624       0.6985777     
   0.6985829       0.6985835       0.6985823    
   0.7000000       0.7005365       0.7016891       0.7028574     
   0.7040208       0.7051737       0.7062740       0.7073137     
   0.7082958       0.7092242       0.7100956       0.7109117     
   0.7115686       0.7121665       0.7127201       0.7131612     
   0.7135630       0.7139257       0.7141927       0.7143615     
   0.7144523       0.7144714       0.7144547       0.7143844     
   0.7142103       0.7139543       0.7136283       0.7132047     
   0.7126681       0.7120255       0.7112709       0.7104061     
   0.7094587       0.7084467       0.7073663       0.7062425     
   0.7050976       0.7039763       0.7028921       0.7018628     
   0.7009262       0.7000828       0.6993580       0.6987430     
   0.6982504       0.6978728       0.6975748       0.6973605     
   0.6972289       0.6971639       0.6971453       0.6971571     
   0.6971895       0.6972381       0.6973007       0.6973677     
   0.6974246       0.6974728       0.6975151       0.6975431     
   0.6975550       0.6975521       0.6975579    
   0.7000000       0.7007504       0.7023158       0.7039951     
   0.7056051       0.7071790       0.7087483       0.7103009     
   0.7118179       0.7131786       0.7144610       0.7156638     
   0.7167855       0.7177728       0.7185980       0.7193237     
   0.7199394       0.7204362       0.7208208       0.7210950     
   0.7212711       0.7213704       0.7213420       0.7211700     
   0.7209085       0.7205210       0.7199687       0.7192706     
   0.7184370       0.7174444       0.7162926       0.7150049     
   0.7135632       0.7120011       0.7103760       0.7087057     
   0.7070235       0.7053806       0.7037938       0.7023122     
   0.7009794       0.6997874       0.6987705       0.6979428     
   0.6972830       0.6967677       0.6963935       0.6961386     
   0.6959788       0.6959073       0.6959005       0.6959341     
   0.6960019       0.6960884       0.6961818       0.6962771     
   0.6963658       0.6964428       0.6965013       0.6965402     
   0.6965598       0.6965560       0.6965637    
   0.7000000       0.7009182       0.7028910       0.7049555     
   0.7069795       0.7090429       0.7111222       0.7131494     
   0.7151779       0.7171926       0.7190254       0.7207073     
   0.7222666       0.7236350       0.7248752       0.7259665     
   0.7268562       0.7275577       0.7281178       0.7285469     
   0.7288248       0.7289524       0.7289131       0.7287028     
   0.7283204       0.7277588       0.7269898       0.7259940     
   0.7247686       0.7233174       0.7216634       0.7197881     
   0.7177321       0.7155570       0.7132692       0.7109237     
   0.7085989       0.7063599       0.7042796       0.7023734     
   0.7006544       0.6991596       0.6979066       0.6968894     
   0.6960806       0.6954895       0.6950859       0.6948076     
   0.6946539       0.6946066       0.6946270       0.6947051     
   0.6948110       0.6949428       0.6950886       0.6952211     
   0.6953419       0.6954469       0.6955282       0.6955812     
   0.6956047       0.6955993       0.6956101    
   0.7000000       0.7010666       0.7033299       0.7057559     
   0.7081896       0.7106545       0.7132508       0.7158508     
   0.7184297       0.7209584       0.7234122       0.7257897     
   0.7279378       0.7298951       0.7316264       0.7331488     
   0.7344524       0.7355202       0.7364306       0.7371086     
   0.7375371       0.7377168       0.7376687       0.7373994     
   0.7368700       0.7360705       0.7349587       0.7335290     
   0.7317829       0.7297226       0.7273867       0.7247820     
